created_on,source,industry
2017-11-06,Direct,Retail/Entertainment
2017-11-06,Referral,IT
2017-11-06,Direct,SaaS
2017-11-06,Paid,Education
2017-11-06,Direct,IT
2017-11-06,Paid,SaaS
2017-11-06,Referral,IT
2017-11-06,Referral,SaaS
2017-11-06,Social,IT
2017-11-06,Social,Telecom
2017-11-06,Organic,Retail/Entertainment
2017-11-06,Email,Retail/Entertainment
2017-11-06,Email,Finance
2017-11-06,Direct,Telecom
2017-11-06,Social,Telecom
2017-11-06,Organic,Finance
2017-11-06,Direct,SaaS
2017-11-06,Email,Telecom
2017-11-06,Email,Finance
2017-11-06,Direct,Education
2017-11-06,Email,IT
2017-11-06,Email,SaaS
2017-11-06,Email,Telecom
2017-11-06,Referral,Telecom
2017-11-06,Organic,Finance
2017-11-06,Referral,SaaS
2017-11-06,Direct,Health Care
2017-11-06,Direct,Telecom
2017-11-06,Referral,Telecom
2017-11-06,Referral,Health Care
2017-11-06,Referral,Health Care
2017-11-06,Paid,Telecom
2017-11-06,Social,Education
2017-11-07,Paid,Health Care
2017-11-07,Social,Health Care
2017-11-07,Social,Telecom
2017-11-07,Organic,Telecom
2017-11-07,Organic,Telecom
2017-11-07,Referral,Health Care
2017-11-07,Paid,Education
2017-11-07,Direct,SaaS
2017-11-07,Referral,Education
2017-11-07,Paid,Health Care
2017-11-07,Referral,IT
2017-11-07,Referral,SaaS
2017-11-07,Organic,Health Care
2017-11-07,Direct,Telecom
2017-11-07,Direct,Finance
2017-11-07,Paid,Finance
2017-11-07,Email,Telecom
2017-11-07,Organic,Finance
2017-11-07,Direct,Finance
2017-11-07,Organic,SaaS
2017-11-07,Direct,Finance
2017-11-07,Email,Telecom
2017-11-07,Paid,Finance
2017-11-07,Email,Health Care
2017-11-07,Organic,Finance
2017-11-07,Referral,SaaS
2017-11-07,Social,Retail/Entertainment
2017-11-07,Paid,Retail/Entertainment
2017-11-07,Social,Telecom
2017-11-07,Social,Retail/Entertainment
2017-11-07,Social,Retail/Entertainment
2017-11-07,Referral,Telecom
2017-11-07,Referral,SaaS
2017-11-07,Direct,Education
2017-11-07,Paid,Finance
2017-11-08,Social,Telecom
2017-11-08,Referral,IT
2017-11-08,Paid,Health Care
2017-11-08,Direct,Finance
2017-11-08,Paid,Telecom
2017-11-08,Organic,Health Care
2017-11-08,Organic,Telecom
2017-11-08,Organic,IT
2017-11-08,Organic,Finance
2017-11-08,Direct,IT
2017-11-08,Referral,IT
2017-11-08,Organic,Finance
2017-11-08,Direct,Telecom
2017-11-08,Direct,Finance
2017-11-08,Direct,IT
2017-11-08,Organic,SaaS
2017-11-08,Email,Telecom
2017-11-08,Paid,IT
2017-11-08,Referral,Health Care
2017-11-08,Social,IT
2017-11-08,Paid,Retail/Entertainment
2017-11-08,Social,Retail/Entertainment
2017-11-08,Social,Retail/Entertainment
2017-11-08,Email,Telecom
2017-11-08,Organic,SaaS
2017-11-08,Direct,Finance
2017-11-08,Direct,Retail/Entertainment
2017-11-08,Social,Telecom
2017-11-08,Organic,SaaS
2017-11-08,Social,Retail/Entertainment
2017-11-08,Email,Retail/Entertainment
2017-11-08,Referral,SaaS
2017-11-08,Paid,Telecom
2017-11-08,Referral,Education
2017-11-08,Paid,Telecom
2017-11-08,Referral,Telecom
2017-11-08,Email,Finance
2017-11-08,Referral,SaaS
2017-11-08,Paid,Telecom
2017-11-08,Organic,Health Care
2017-11-08,Email,Telecom
2017-11-08,Direct,Finance
2017-11-08,Email,IT
2017-11-08,Direct,Telecom
2017-11-08,Direct,SaaS
2017-11-08,Referral,Retail/Entertainment
2017-11-08,Referral,SaaS
2017-11-08,Organic,IT
2017-11-08,Paid,SaaS
2017-11-08,Email,Education
2017-11-08,Email,Health Care
2017-11-08,Referral,IT
2017-11-08,Paid,Finance
2017-11-08,Paid,SaaS
2017-11-08,Organic,IT
2017-11-08,Direct,Telecom
2017-11-09,Organic,SaaS
2017-11-09,Organic,Telecom
2017-11-09,Email,IT
2017-11-09,Social,SaaS
2017-11-09,Paid,Telecom
2017-11-09,Referral,Education
2017-11-09,Email,Finance
2017-11-09,Email,Finance
2017-11-09,Direct,Health Care
2017-11-09,Referral,Education
2017-11-09,Paid,Finance
2017-11-09,Organic,SaaS
2017-11-09,Email,Telecom
2017-11-09,Organic,Telecom
2017-11-09,Organic,Telecom
2017-11-09,Referral,Telecom
2017-11-09,Direct,Telecom
2017-11-09,Email,Retail/Entertainment
2017-11-09,Email,Telecom
2017-11-09,Paid,SaaS
2017-11-09,Direct,Health Care
2017-11-09,Direct,Health Care
2017-11-09,Direct,Finance
2017-11-09,Social,Finance
2017-11-09,Paid,Retail/Entertainment
2017-11-09,Direct,Health Care
2017-11-09,Email,Retail/Entertainment
2017-11-09,Direct,Finance
2017-11-09,Paid,IT
2017-11-09,Organic,SaaS
2017-11-09,Email,Finance
2017-11-09,Organic,SaaS
2017-11-09,Email,Telecom
2017-11-09,Email,Education
2017-11-09,Referral,IT
2017-11-09,Direct,SaaS
2017-11-09,Social,Retail/Entertainment
2017-11-09,Organic,Health Care
2017-11-09,Organic,SaaS
2017-11-09,Referral,Health Care
2017-11-09,Direct,SaaS
2017-11-09,Direct,SaaS
2017-11-09,Direct,Telecom
2017-11-09,Email,Education
2017-11-09,Social,SaaS
2017-11-09,Organic,SaaS
2017-11-09,Direct,Finance
2017-11-09,Direct,Health Care
2017-11-09,Social,Health Care
2017-11-09,Direct,Finance
2017-11-09,Social,Health Care
2017-11-09,Paid,IT
2017-11-10,Direct,Education
2017-11-10,Email,Health Care
2017-11-10,Social,Retail/Entertainment
2017-11-10,Direct,IT
2017-11-10,Referral,Telecom
2017-11-10,Referral,Health Care
2017-11-10,Direct,Education
2017-11-10,Direct,IT
2017-11-10,Organic,SaaS
2017-11-10,Direct,SaaS
2017-11-10,Email,Telecom
2017-11-10,Email,Education
2017-11-10,Email,IT
2017-11-10,Organic,SaaS
2017-11-10,Direct,Finance
2017-11-10,Referral,Health Care
2017-11-10,Referral,IT
2017-11-10,Direct,Finance
2017-11-10,Paid,Telecom
2017-11-10,Email,Health Care
2017-11-10,Referral,Health Care
2017-11-10,Social,Telecom
2017-11-10,Email,Retail/Entertainment
2017-11-10,Organic,IT
2017-11-10,Paid,Finance
2017-11-10,Paid,Telecom
2017-11-10,Organic,Finance
2017-11-10,Referral,SaaS
2017-11-10,Email,Retail/Entertainment
2017-11-10,Email,Retail/Entertainment
2017-11-10,Social,Health Care
2017-11-10,Paid,IT
2017-11-10,Email,Health Care
2017-11-10,Paid,Telecom
2017-11-10,Social,SaaS
2017-11-10,Referral,IT
2017-11-10,Paid,Telecom
2017-11-10,Email,Finance
2017-11-10,Paid,SaaS
2017-11-10,Direct,Telecom
2017-11-10,Referral,SaaS
2017-11-10,Social,IT
2017-11-10,Paid,Health Care
2017-11-10,Email,Telecom
2017-11-10,Direct,SaaS
2017-11-10,Organic,Health Care
2017-11-10,Social,Finance
2017-11-10,Email,SaaS
2017-11-10,Direct,IT
2017-11-10,Organic,Health Care
2017-11-10,Organic,Education
2017-11-10,Organic,IT
2017-11-10,Referral,Telecom
2017-11-10,Email,Telecom
2017-11-10,Direct,IT
2017-11-10,Paid,Finance
2017-11-10,Email,IT
2017-11-10,Referral,Finance
2017-11-10,Email,Finance
2017-11-10,Email,Retail/Entertainment
2017-11-10,Paid,IT
2017-11-10,Organic,SaaS
2017-11-11,Email,Telecom
2017-11-11,Organic,Health Care
2017-11-11,Organic,IT
2017-11-11,Paid,Education
2017-11-11,Direct,SaaS
2017-11-11,Paid,Retail/Entertainment
2017-11-11,Social,Telecom
2017-11-11,Social,IT
2017-11-11,Organic,SaaS
2017-11-11,Paid,SaaS
2017-11-11,Email,Telecom
2017-11-11,Organic,Education
2017-11-11,Social,Health Care
2017-11-11,Email,Finance
2017-11-11,Referral,Finance
2017-11-11,Organic,SaaS
2017-11-11,Organic,Finance
2017-11-11,Organic,Telecom
2017-11-11,Paid,Finance
2017-11-11,Referral,Finance
2017-11-11,Referral,Telecom
2017-11-11,Social,SaaS
2017-11-11,Social,Retail/Entertainment
2017-11-11,Paid,SaaS
2017-11-11,Direct,Retail/Entertainment
2017-11-11,Paid,Finance
2017-11-11,Direct,Education
2017-11-11,Paid,Telecom
2017-11-11,Organic,Health Care
2017-11-11,Organic,Retail/Entertainment
2017-11-11,Organic,Telecom
2017-11-11,Social,SaaS
2017-11-11,Email,Telecom
2017-11-11,Organic,SaaS
2017-11-11,Social,SaaS
2017-11-11,Paid,SaaS
2017-11-11,Email,Telecom
2017-11-11,Direct,SaaS
2017-11-11,Referral,IT
2017-11-11,Email,Telecom
2017-11-11,Direct,Education
2017-11-11,Organic,SaaS
2017-11-11,Direct,SaaS
2017-11-11,Paid,IT
2017-11-11,Direct,Finance
2017-11-11,Social,Education
2017-11-11,Social,Retail/Entertainment
2017-11-11,Referral,Finance
2017-11-11,Paid,Retail/Entertainment
2017-11-11,Referral,Finance
2017-11-11,Social,IT
2017-11-11,Email,Telecom
2017-11-11,Referral,Finance
2017-11-11,Organic,SaaS
2017-11-11,Social,SaaS
2017-11-11,Social,Retail/Entertainment
2017-11-11,Direct,IT
2017-11-11,Organic,Finance
2017-11-11,Referral,IT
2017-11-11,Organic,Telecom
2017-11-11,Social,IT
2017-11-11,Organic,Education
2017-11-11,Direct,IT
2017-11-11,Paid,Finance
2017-11-11,Social,Telecom
2017-11-11,Organic,Retail/Entertainment
2017-11-11,Referral,Health Care
2017-11-11,Organic,Health Care
2017-11-11,Referral,SaaS
2017-11-11,Organic,Education
2017-11-12,Direct,Health Care
2017-11-12,Referral,SaaS
2017-11-12,Direct,Finance
2017-11-12,Paid,Telecom
2017-11-12,Email,SaaS
2017-11-12,Paid,Finance
2017-11-12,Paid,Health Care
2017-11-12,Paid,IT
2017-11-12,Direct,IT
2017-11-12,Paid,Retail/Entertainment
2017-11-12,Social,Education
2017-11-12,Organic,SaaS
2017-11-12,Direct,Telecom
2017-11-12,Direct,Finance
2017-11-12,Paid,Telecom
2017-11-12,Organic,Health Care
2017-11-12,Direct,Education
2017-11-12,Social,Telecom
2017-11-12,Paid,IT
2017-11-12,Paid,Finance
2017-11-12,Organic,Telecom
2017-11-12,Referral,Education
2017-11-12,Referral,IT
2017-11-12,Paid,Health Care
2017-11-12,Paid,SaaS
2017-11-12,Email,SaaS
2017-11-12,Paid,Telecom
2017-11-12,Referral,Finance
2017-11-12,Paid,Telecom
2017-11-12,Social,Retail/Entertainment
2017-11-12,Referral,Finance
2017-11-12,Social,IT
2017-11-12,Direct,Education
2017-11-12,Social,Health Care
2017-11-12,Organic,Health Care
2017-11-12,Direct,Finance
2017-11-12,Referral,SaaS
2017-11-12,Organic,IT
2017-11-12,Paid,Telecom
2017-11-12,Referral,SaaS
2017-11-12,Email,Health Care
2017-11-12,Referral,Retail/Entertainment
2017-11-12,Paid,Retail/Entertainment
2017-11-12,Email,Telecom
2017-11-12,Organic,SaaS
2017-11-12,Paid,Retail/Entertainment
2017-11-12,Organic,Education
2017-11-12,Organic,Education
2017-11-12,Direct,SaaS
2017-11-12,Direct,Retail/Entertainment
2017-11-12,Email,Telecom
2017-11-12,Direct,SaaS
2017-11-12,Direct,Health Care
2017-11-12,Direct,Finance
2017-11-12,Paid,Telecom
2017-11-12,Direct,Finance
2017-11-12,Direct,SaaS
2017-11-12,Social,Telecom
2017-11-12,Organic,Telecom
2017-11-12,Paid,Retail/Entertainment
2017-11-12,Email,IT
2017-11-12,Direct,Retail/Entertainment
2017-11-12,Email,Telecom
2017-11-12,Referral,Finance
2017-11-12,Organic,Education
2017-11-12,Referral,SaaS
2017-11-12,Organic,SaaS
2017-11-12,Email,IT
2017-11-12,Social,SaaS
2017-11-12,Paid,Retail/Entertainment
2017-11-12,Referral,SaaS
2017-11-12,Paid,Finance
2017-11-12,Organic,Finance
2017-11-12,Organic,Finance
2017-11-12,Email,SaaS
2017-11-12,Organic,SaaS
2017-11-12,Direct,IT
2017-11-12,Email,Retail/Entertainment
2017-11-12,Email,SaaS
2017-11-13,Direct,SaaS
2017-11-13,Direct,Retail/Entertainment
2017-11-13,Organic,SaaS
2017-11-13,Social,SaaS
2017-11-13,Organic,SaaS
2017-11-13,Referral,Education
2017-11-13,Organic,IT
2017-11-13,Paid,Retail/Entertainment
2017-11-13,Social,Telecom
2017-11-13,Referral,Telecom
2017-11-13,Social,SaaS
2017-11-13,Paid,IT
2017-11-13,Email,Health Care
2017-11-13,Paid,Retail/Entertainment
2017-11-13,Direct,Telecom
2017-11-13,Paid,Finance
2017-11-13,Paid,Finance
2017-11-13,Direct,SaaS
2017-11-13,Social,Retail/Entertainment
2017-11-13,Referral,IT
2017-11-13,Paid,Health Care
2017-11-13,Direct,SaaS
2017-11-13,Referral,SaaS
2017-11-13,Paid,Retail/Entertainment
2017-11-13,Paid,Finance
2017-11-13,Social,Retail/Entertainment
2017-11-13,Referral,Finance
2017-11-13,Organic,IT
2017-11-13,Paid,IT
2017-11-13,Paid,IT
2017-11-13,Paid,IT
2017-11-13,Organic,Telecom
2017-11-13,Social,Health Care
2017-11-13,Referral,Health Care
2017-11-13,Paid,Education
2017-11-13,Paid,Retail/Entertainment
2017-11-13,Paid,IT
2017-11-13,Organic,Education
2017-11-14,Social,Retail/Entertainment
2017-11-14,Social,Health Care
2017-11-14,Paid,IT
2017-11-14,Organic,Retail/Entertainment
2017-11-14,Email,Finance
2017-11-14,Paid,Education
2017-11-14,Email,IT
2017-11-14,Direct,IT
2017-11-14,Paid,IT
2017-11-14,Organic,Health Care
2017-11-14,Direct,Health Care
2017-11-14,Direct,Health Care
2017-11-14,Direct,SaaS
2017-11-14,Paid,Finance
2017-11-14,Paid,Education
2017-11-14,Referral,SaaS
2017-11-14,Direct,SaaS
2017-11-14,Email,IT
2017-11-14,Direct,Health Care
2017-11-14,Direct,Telecom
2017-11-14,Direct,Health Care
2017-11-14,Social,Telecom
2017-11-14,Organic,SaaS
2017-11-14,Direct,SaaS
2017-11-14,Email,Health Care
2017-11-14,Email,SaaS
2017-11-14,Email,Health Care
2017-11-14,Referral,SaaS
2017-11-14,Paid,Health Care
2017-11-14,Email,Telecom
2017-11-14,Paid,IT
2017-11-14,Referral,Finance
2017-11-14,Email,Health Care
2017-11-14,Social,Telecom
2017-11-14,Email,Finance
2017-11-14,Organic,SaaS
2017-11-14,Referral,Education
2017-11-14,Direct,Education
2017-11-14,Email,Telecom
2017-11-14,Direct,SaaS
2017-11-14,Paid,SaaS
2017-11-14,Email,Finance
2017-11-14,Direct,Telecom
2017-11-14,Direct,IT
2017-11-14,Paid,Health Care
2017-11-14,Email,Telecom
2017-11-14,Paid,Finance
2017-11-14,Referral,IT
2017-11-14,Referral,IT
2017-11-14,Organic,SaaS
2017-11-14,Referral,SaaS
2017-11-14,Email,Finance
2017-11-14,Organic,SaaS
2017-11-14,Referral,SaaS
2017-11-14,Social,Telecom
2017-11-14,Organic,Health Care
2017-11-14,Direct,Health Care
2017-11-14,Organic,SaaS
2017-11-14,Direct,SaaS
2017-11-14,Paid,Finance
2017-11-14,Referral,SaaS
2017-11-14,Direct,IT
2017-11-14,Social,Health Care
2017-11-14,Paid,Finance
2017-11-14,Social,IT
2017-11-14,Email,Health Care
2017-11-14,Direct,IT
2017-11-14,Organic,Retail/Entertainment
2017-11-14,Social,Education
2017-11-14,Email,Telecom
2017-11-14,Direct,SaaS
2017-11-15,Email,Telecom
2017-11-15,Direct,SaaS
2017-11-15,Organic,SaaS
2017-11-15,Direct,Retail/Entertainment
2017-11-15,Direct,Telecom
2017-11-15,Direct,Finance
2017-11-15,Organic,Education
2017-11-15,Direct,Telecom
2017-11-15,Social,Telecom
2017-11-15,Direct,Education
2017-11-15,Email,Telecom
2017-11-15,Email,IT
2017-11-15,Referral,Finance
2017-11-15,Referral,Finance
2017-11-15,Direct,Telecom
2017-11-15,Organic,SaaS
2017-11-15,Email,Telecom
2017-11-15,Email,Health Care
2017-11-15,Referral,Retail/Entertainment
2017-11-15,Direct,Education
2017-11-15,Organic,Retail/Entertainment
2017-11-15,Direct,Retail/Entertainment
2017-11-15,Paid,SaaS
2017-11-15,Paid,IT
2017-11-15,Organic,IT
2017-11-15,Organic,Health Care
2017-11-15,Social,SaaS
2017-11-15,Social,Telecom
2017-11-15,Paid,Finance
2017-11-15,Direct,Telecom
2017-11-15,Email,SaaS
2017-11-15,Referral,SaaS
2017-11-15,Paid,IT
2017-11-15,Organic,SaaS
2017-11-15,Email,Telecom
2017-11-15,Email,Telecom
2017-11-15,Email,Health Care
2017-11-15,Referral,Telecom
2017-11-15,Direct,Telecom
2017-11-15,Referral,IT
2017-11-15,Direct,Telecom
2017-11-15,Referral,SaaS
2017-11-15,Direct,Health Care
2017-11-15,Organic,IT
2017-11-15,Social,Retail/Entertainment
2017-11-15,Email,Telecom
2017-11-15,Referral,SaaS
2017-11-15,Organic,Health Care
2017-11-15,Referral,Finance
2017-11-15,Organic,Retail/Entertainment
2017-11-15,Paid,Retail/Entertainment
2017-11-16,Referral,Education
2017-11-16,Email,SaaS
2017-11-16,Paid,Finance
2017-11-16,Social,Telecom
2017-11-16,Social,Finance
2017-11-16,Referral,SaaS
2017-11-16,Referral,SaaS
2017-11-16,Social,Health Care
2017-11-16,Referral,SaaS
2017-11-16,Email,SaaS
2017-11-16,Paid,Finance
2017-11-16,Social,SaaS
2017-11-16,Email,SaaS
2017-11-16,Direct,IT
2017-11-16,Referral,IT
2017-11-16,Social,Education
2017-11-16,Paid,Retail/Entertainment
2017-11-16,Direct,Education
2017-11-16,Paid,Health Care
2017-11-16,Paid,Health Care
2017-11-16,Social,SaaS
2017-11-16,Email,IT
2017-11-16,Paid,Retail/Entertainment
2017-11-16,Email,Finance
2017-11-16,Social,IT
2017-11-16,Email,Finance
2017-11-16,Social,SaaS
2017-11-16,Email,SaaS
2017-11-16,Email,Finance
2017-11-16,Social,Telecom
2017-11-16,Referral,Telecom
2017-11-16,Direct,Telecom
2017-11-16,Direct,IT
2017-11-16,Organic,Health Care
2017-11-16,Organic,Telecom
2017-11-16,Organic,Health Care
2017-11-17,Direct,Telecom
2017-11-17,Direct,IT
2017-11-17,Social,SaaS
2017-11-17,Paid,Health Care
2017-11-17,Social,IT
2017-11-17,Organic,Health Care
2017-11-17,Organic,Health Care
2017-11-17,Organic,Retail/Entertainment
2017-11-17,Referral,Education
2017-11-17,Social,Telecom
2017-11-17,Email,Education
2017-11-17,Organic,Finance
2017-11-17,Social,Telecom
2017-11-17,Direct,Education
2017-11-17,Direct,Health Care
2017-11-17,Organic,IT
2017-11-17,Direct,SaaS
2017-11-17,Direct,Telecom
2017-11-17,Email,Telecom
2017-11-17,Email,Finance
2017-11-17,Referral,IT
2017-11-17,Paid,Retail/Entertainment
2017-11-17,Organic,SaaS
2017-11-17,Email,Telecom
2017-11-17,Email,Retail/Entertainment
2017-11-17,Referral,Finance
2017-11-17,Paid,Finance
2017-11-17,Referral,Health Care
2017-11-17,Paid,Telecom
2017-11-17,Organic,IT
2017-11-17,Email,Health Care
2017-11-17,Paid,IT
2017-11-17,Direct,Telecom
2017-11-17,Referral,SaaS
2017-11-17,Email,Telecom
2017-11-17,Organic,IT
2017-11-17,Social,IT
2017-11-17,Organic,IT
2017-11-17,Organic,IT
2017-11-17,Email,IT
2017-11-17,Referral,Finance
2017-11-17,Organic,IT
2017-11-17,Social,SaaS
2017-11-17,Social,SaaS
2017-11-17,Referral,IT
2017-11-17,Email,Retail/Entertainment
2017-11-17,Direct,Retail/Entertainment
2017-11-17,Email,Telecom
2017-11-17,Referral,Health Care
2017-11-17,Direct,SaaS
2017-11-17,Social,SaaS
2017-11-17,Organic,Education
2017-11-17,Referral,Health Care
2017-11-17,Paid,Finance
2017-11-17,Email,Telecom
2017-11-17,Email,SaaS
2017-11-17,Social,Finance
2017-11-17,Direct,SaaS
2017-11-17,Direct,SaaS
2017-11-17,Direct,Retail/Entertainment
2017-11-17,Direct,Telecom
2017-11-17,Referral,Finance
2017-11-17,Organic,SaaS
2017-11-17,Referral,IT
2017-11-17,Organic,Retail/Entertainment
2017-11-17,Email,Finance
2017-11-17,Email,Health Care
2017-11-17,Email,Finance
2017-11-17,Paid,SaaS
2017-11-17,Direct,Finance
2017-11-17,Social,Health Care
2017-11-17,Direct,IT
2017-11-17,Social,Telecom
2017-11-17,Paid,Health Care
2017-11-17,Organic,Education
2017-11-17,Paid,Telecom
2017-11-17,Direct,IT
2017-11-17,Referral,SaaS
2017-11-17,Paid,Telecom
2017-11-17,Direct,SaaS
2017-11-17,Direct,Retail/Entertainment
2017-11-17,Paid,Telecom
2017-11-17,Paid,IT
2017-11-17,Social,Retail/Entertainment
2017-11-17,Email,Telecom
2017-11-17,Organic,Telecom
2017-11-17,Social,Finance
2017-11-17,Paid,SaaS
2017-11-17,Email,Health Care
2017-11-17,Paid,Telecom
2017-11-17,Social,Health Care
2017-11-17,Social,SaaS
2017-11-18,Referral,SaaS
2017-11-18,Email,Health Care
2017-11-18,Organic,SaaS
2017-11-18,Email,IT
2017-11-18,Paid,SaaS
2017-11-18,Social,Finance
2017-11-18,Organic,Telecom
2017-11-18,Direct,Health Care
2017-11-18,Referral,SaaS
2017-11-18,Social,Finance
2017-11-18,Paid,SaaS
2017-11-18,Paid,SaaS
2017-11-18,Direct,Finance
2017-11-18,Email,Finance
2017-11-18,Social,IT
2017-11-18,Direct,Finance
2017-11-18,Referral,SaaS
2017-11-18,Social,Health Care
2017-11-18,Referral,Telecom
2017-11-18,Email,Finance
2017-11-18,Referral,Finance
2017-11-18,Referral,SaaS
2017-11-18,Email,Telecom
2017-11-18,Organic,Finance
2017-11-18,Referral,Education
2017-11-18,Social,Telecom
2017-11-18,Referral,Health Care
2017-11-18,Direct,Retail/Entertainment
2017-11-18,Paid,SaaS
2017-11-18,Direct,Telecom
2017-11-18,Organic,IT
2017-11-18,Paid,Finance
2017-11-18,Referral,SaaS
2017-11-18,Referral,SaaS
2017-11-18,Referral,SaaS
2017-11-18,Direct,Telecom
2017-11-18,Email,Finance
2017-11-18,Social,SaaS
2017-11-18,Social,Telecom
2017-11-18,Direct,Telecom
2017-11-18,Email,Finance
2017-11-18,Email,Finance
2017-11-18,Paid,SaaS
2017-11-18,Email,Telecom
2017-11-18,Organic,IT
2017-11-18,Direct,Health Care
2017-11-18,Direct,IT
2017-11-18,Email,Finance
2017-11-18,Email,Finance
2017-11-18,Email,Health Care
2017-11-18,Organic,SaaS
2017-11-18,Paid,SaaS
2017-11-18,Direct,Education
2017-11-18,Email,Retail/Entertainment
2017-11-18,Paid,Retail/Entertainment
2017-11-18,Email,Finance
2017-11-18,Social,Finance
